1829|0.021949491694914437
16774|0.018964325489164432
3105|0.0180719028463249
2979|0.017354665286884657
3842|0.016451809987115804
3016|0.015976024923333283
1835|0.015501616823118292
3843|0.014058080286481589
3017|0.011406927541181784
35268|0.00837729990803832
17059|0.007974704414310784
17055|0.0074115588208526085
1820|0.007287741998508385
11904|0.0063561902072170615
2266|0.006157221579443539
3138|0.006039613431247228
2289|0.005701650068603964
1831|0.0056143220937353655
11102|0.005337759424309282
1894|0.004908556626304862
1833|0.004786726603511505
3103|0.004782102373787953
1832|0.0042010001065720375
1830|0.004170205595304997
6822|0.004149070904055571
1834|0.004089321170349628
22611|0.004028380030838945
22612|0.004002678786582879
8515|0.0038747433147335066
17060|0.003873521888113589
1896|0.0037240480864770735
1895|0.0036511818219990117
17071|0.003650335013757774
1836|0.003392587467822929
3231|0.0033690256015360314
3660|0.0033467318464813272
3146|0.003302618684226498
2643|0.003271993269193855
2290|0.003260711901485133
2574|0.003228884399872273
1908|0.003098129168836754
17072|0.002995783119389083
1999|0.0028808717651805996
36468|0.0027685146899607913
19907|0.0027189876942130373
1819|0.0026506073513567615
2265|0.002586632388469137
30710|0.002571812789114692
1818|0.002566231596653675
2204|0.002508649296376597
1892|0.0022566773928874755
14341|0.0019649860898444836
3806|0.0019501658015923726
25474|0.0019236635948276868
1899|0.0018352143111897584
3883|0.0018114170641264386
1897|0.0017915342296487128
1945|0.001719451705230698
1900|0.0016909343121310717
2022|0.0015985255584001477
13084|0.0015698131984351181
2249|0.0015658572760664318
16719|0.0015656225788282156
36151|0.001535929211940931
1940|0.0015276226300157832
4987|0.0014964900000951724
2583|0.0014905768249536412
2454|0.0014773791458573466
1926|0.00147000630107214
6824|0.0014660446191224615
13442|0.001453909531363914
3032|0.0014526495238340344
2019|0.0014123562526570472
8034|0.0014011426116919802
38526|0.0013866410109733595
17069|0.0013757410422789954
1814|0.0013731698407278166
32855|0.001350552005938638
7246|0.0013482340620878566
4986|0.0013307018386020044
1898|0.0012926137701901208
2318|0.001271467113675609
1902|0.0012543097080214046
1828|0.001252631247773308
2580|0.0012455017655643563
4973|0.0012179202177025042
11882|0.0012140004759446687
1949|0.0011779643205082392
20602|0.0011418865262955104
7245|0.0011348034126451322
2577|0.001133298427474262
3147|0.0011185036766612267
20603|0.0011181888051023374
22964|0.0011128715097432358
1932|0.001108943302918501
11918|0.0010942993394623948
2497|0.0010893737023699975
2575|0.0010827606248596307
2576|0.001077604366615812
3148|0.0010742130975801422
2578|0.001053152152985036
1859|0.0010411618393861867
2620|0.0010400079389692347
2319|0.0010390804627975541
2425|0.0010340218875715137
21269|0.001027468304360756
15474|0.0010226655509779762
10352|0.0010201867701149238
3029|0.0010179462704647455
33229|0.001017331005584023
15833|0.0010083679048976412
13669|0.0009969397098198308
20505|0.0009959264197389871
20506|0.0009959264197389871
2582|0.0009858673757112964
6868|0.000980881754371126
6573|0.0009709520890979903
6254|0.0009658394831391935
11398|0.0009649718566238828
12116|0.0009576803517648654
37122|0.000954518211283057
2579|0.0009515181076291967
30149|0.0009474582105988555
6562|0.0009470049042566014
3162|0.0009457910548354011
20195|0.0009443404254919331
2007|0.0009378017972598468
30726|0.0009189024897772277
1998|0.0009120497888188201
1848|0.0009102717281750468
7640|0.0009019997044837939
6112|0.0008991666836952207
3820|0.0008917309112604161
7749|0.0008759492284356095
9604|0.0008665216091628421
7610|0.0008664577979024143
13659|0.0008634394036363763
3815|0.0008565489016537043
3880|0.0008442774109865926
35888|0.000831604605689584
12264|0.0008292110425900204
2217|0.0008250941755043754
13644|0.0008234828836881488
26002|0.0008224349674346675
32090|0.000820530280921955
1784|0.000816777510636875
1901|0.0008065955303693844
2297|0.0008049349436005914
19910|0.0008017437699458018
17065|0.000796277006636507
1937|0.0007926787230052247
17058|0.0007918148431538823
3036|0.000789802898197244
1797|0.000787859324557741
2330|0.000786126543028722
2159|0.000785852961018197
2213|0.0007828347491160618
3163|0.0007775447708796277
1906|0.000775899934350066
2581|0.0007729979096600792
1923|0.000765554765603201
1925|0.0007622764348810284
1766|0.0007552733229267624
35133|0.0007545454634492076
3143|0.0007356768928389607
11863|0.0007298173971198597
1890|0.0007295950031562619
19901|0.00071855067769986
1952|0.0007165742195117773
12266|0.0007087124041285426
2133|0.0007062437733627793
9005|0.0007031030417633541
10345|0.0007028232465418677
10219|0.000699681565981464
4952|0.000697618154280004
2158|0.0006973934473760328
2308|0.0006966284151928682
1846|0.0006921915397199624
3299|0.0006835437693131556
26001|0.0006829520393149455
1946|0.0006816539346579474
17063|0.0006773399907437183
3167|0.0006772339127832337
1909|0.0006760006962346607
25516|0.0006740016745696548
2420|0.000667465631209871
17070|0.0006660821590358752
11399|0.0006623003261228702
3015|0.0006585400312175157
2205|0.0006559932398880039
25607|0.00065153249078321
6247|0.0006491948220252706
2229|0.0006473371649651322
5044|0.0006464092182108119
1941|0.0006455761440958977
11933|0.0006444769488948714
30709|0.000641836445026305
3145|0.0006389298231610932
30669|0.000637551719172703
2812|0.0006320573054366298
4990|0.0006298901241222671
1948|0.0006280589623350588
1929|0.0006255486585820491
2618|0.0006164335953475022
2030|0.0006149943395727387
2008|0.0006132093103707952
2026|0.0006099598274027778
6331|0.0006096955701099764
1904|0.0006076467165766807
10365|0.0006039927876787053
5051|0.0006039234800467108
17061|0.0005964834316174708
2403|0.0005923318310393997
2413|0.0005917145577273722
3867|0.0005804091646728811
2034|0.0005797714959237256
6050|0.000579230081137052
17064|0.0005759231573221335
12262|0.00057408467335255
3317|0.0005726745389284121
20496|0.0005717284662448064
3028|0.000570390409428593
6205|0.0005688511977627288
11914|0.0005685982373725898
1910|0.0005635808214119096
19390|0.0005572495494669871
15819|0.0005570985518063624
11506|0.0005560837416923658
20182|0.0005551803970833931
27611|0.000554896486558277
2508|0.0005539114468061373
2190|0.0005522291509481394
1921|0.0005491856750744052
32644|0.0005440975475404625
32645|0.0005440975475404625
11409|0.0005407106183919409
2002|0.000536994952499337
1893|0.0005356387442704327
1907|0.0005319177084705174
5812|0.0005307870275644789
1934|0.0005302690306994576
2006|0.0005273995068146869
5063|0.000527333701522996
7284|0.0005252540910264659
2473|0.0005236690216094812
13688|0.0005155506227060809
5682|0.0005136239734746112
3151|0.0005129776299879813
